# language: ES-5
220	Se detectó masc. sin ventilación, use masc. con vent. o desobstruya orificios
221	Se detectó apnea
222	
223	L
224	Ejecutar calent.
225	Detener calent.
226	
227	
228	Calentando
229	Listo
230	Enfriando
231	
232	
233	
234	SpO2 baja
235	Fuga grave
236	VM baja
237	Sin SpO2
238	Apnea
239	Sin vent
240	Sin oxi
241	CPAP
242	AutoSet
243	APAP
244	S
245	ST
246	T
247	VAuto
248	ASV
249	ASVAuto
250	iVAPS
251	PAC
252	AutoSet for Her
253	Apag
254	10
255	Apag
256	Ence
257	Auto
258	Solo rampa
259	Siempre
260	Estándar
261	Suave
262	Almohadillas
263	Facial
264	Nasal
265	Pediátrica
266	SlimLine
267	Estándar
268	3m
269	Baja
270	Med
271	Alta
272	Avanzada
273	Ence
274	English
275	Français
276	Deutsch
277	Italiano
278	Español
279	Español
280	Português
281	Português
282	Nederlands
283	Svenska
284	Dansk
285	Norsk
286	Suomi
287	ニホンゴ
288	Русский
289	Türkçe
290	繁體中文
291	简体中文
292	Polski
293	日本語
294	Česky
295	Ene
296	Feb
297	Mar
298	Abr
299	May
300	Jun
301	Jul
302	Ago
303	Set
304	Oct
305	Nov
306	Dic
307	1 día
308	1 sem
309	1 mes
310	3 meses
311	6 meses
312	1 año
313	
314	
315	Ti Mín
316	Ti Máx
317	Prog.
318	Apag
319	Ence
320	Auto
321	Manual
322	Muy baja
323	Baja
324	Med
325	Alta
326	Muy alta
327	No
328	Sí
329	cmH2O
330	hPa
331	cm
332	pulg.
333	°C
334	°F
335	Min
336	
337	
338	Hypopnea
339	Central Apnea
340	Obstructive Apnea
341	Apnea
342	Arousal
343	No CSR Event
344	CSR Start
345	CSR End
346	Motor fault
347	High pressure fault
348	High Temperature fault
349	Sensor fault
350	System error
351	Calibration Reset to default
352	Settings Reset to default
353	Over voltage fault
354	Alarm Unit fault
355	Humidifier tub/endcap Open
356	Tube Blocked
357	Tube Disconnected
358	High Leak
359	Non Vented Mask
360	Low Min Ventilation
361	Apnoea Alarm
362	Low SpO2
363	SpO2 Disconnected
364	Invalid SpO2 Data
